Shared_Markers,k0,k1,k2,Share_allele,Value,True_positive,Marcadores,Software,Datos,Kinship,File,Hoja,Sheet,Value_range,FAM_Sample_info_id,FAM_Sample_info_rel,VIC_Sample_info_id,VIC_Sample_info_rel,ValueLog10,label,k1_scaled,k2_scaled,ValueLog10_scaled
12,3,4,8,20,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-15,15:735,0-99,20180056,M,20130369,D,0.47712125471966244,0.0,0.3076923076923077,0.6666666666666666,0.042219271597608896
12,3,5,7,19,1.86021,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20140028,X,20100152,M,0.2695619746980755,0.0,0.38461538461538464,0.5833333333333333,0.023852867818376026
11,4,3,8,19,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20150001,U,20100493,M,0.47712125471966244,0.0,0.23076923076923078,0.6666666666666666,0.042219271597608896
12,3,3,9,21,50.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20150005,M,20111213,F,1.6989700043360187,0.0,0.23076923076923078,0.75,0.15033762453403676
14,1,8,6,20,4.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-15,15:735,0-99,20100072,M,20120532,U,0.6020599913279624,0.0,0.6153846153846154,0.5,0.053274789250091624
14,1,8,6,20,5.07779,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20130461,C,20120256,D,0.7056747359770356,0.0,0.6153846153846154,0.5,0.06244339995980821
12,3,4,8,20,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20180130,M,20101244,M,0.47712125471966244,0.0,0.3076923076923077,0.6666666666666666,0.042219271597608896
12,3,4,8,20,15.0534,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-15,15:735,0-99,20111614,U,20110909,M,1.177634601888096,0.0,0.3076923076923077,0.6666666666666666,0.1042059531157722
11,4,2,9,20,1.21788,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20120155,U,20120069,S,0.08560449855526787,0.0,0.15384615384615385,0.75,0.007574928885961095
12,3,7,5,17,1.07077,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20190224,M,20110509,U,0.029696194960756758,0.0,0.5384615384615385,0.41666666666666663,0.0026277423360658897
13,2,6,7,20,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20200087,M,20130226,S,0.47712125471966244,0.0,0.46153846153846156,0.5833333333333333,0.042219271597608896
12,3,6,6,18,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20111246,F,20120388,M,0.0,0.0,0.46153846153846156,0.5,0.0
12,3,6,6,18,31.9808,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20100960,F,20100879,F,1.504889323426474,0.5,0.46153846153846156,0.5,0.13316390842284953
11,4,7,4,15,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20160386,P,20170025,U,0.47712125471966244,0.0,0.5384615384615385,0.3333333333333333,0.042219271597608896
10,5,2,8,18,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20101396,U,20111300,M,0.47712125471966244,0.0,0.15384615384615385,0.6666666666666666,0.042219271597608896
13,2,8,5,18,10.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20200115,P,20180174,M,1.0,0.0,0.6153846153846154,0.41666666666666663,0.0884875095795413
13,2,7,6,19,40.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-15,15:735,0-99,20130208,M,20100903,M,1.6020599913279623,0.0,0.5384615384615385,0.5,0.1417622988296329
13,2,6,7,20,8.35924,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-60,60:690,0-99,20210084,M,20120699,F,0.9221667943277656,0.0,0.46153846153846156,0.5833333333333333,0.08160024304701305
11,4,5,6,17,7.44809,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-15,15:735,0-99,20160225,M,20130565,U,0.8720449158609361,0.0,0.38461538461538464,0.5,0.07716508284603486
13,2,7,6,19,1.99886,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20140171,P,20100943,U,0.3007823772313369,0.0,0.5384615384615385,0.5,0.026615483486615125
14,1,4,10,24,30.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20180028,M,20150261,P,1.4771212547196624,0.0,0.3076923076923077,0.8333333333333333,0.13070678117715018
13,2,6,7,20,1.17508,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-175,175:575,0-99,20200131,M,20090023,U,0.07006743458719887,0.0,0.46153846153846156,0.5833333333333333,0.006200092789248643
12,3,5,7,19,2.98084,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-15,15:735,0-99,20150297,D,20101445,D,0.4743386654046632,0.0,0.38461538461538464,0.5833333333333333,0.041973047198941967
13,2,7,6,19,10.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20111123,D,20111516,U,1.0,0.0,0.5384615384615385,0.5,0.0884875095795413
13,2,5,8,21,4.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20210144,M,20150317,U,0.6020599913279624,0.0,0.38461538461538464,0.6666666666666666,0.053274789250091624
11,4,4,7,18,9.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20110502,F,20110940,F,0.9542425094393249,0.0,0.3076923076923077,0.5833333333333333,0.08443854319521779
13,2,6,7,20,4.14715,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20160152,B,20120459,M,0.617749743826559,0.0,0.46153846153846156,0.5833333333333333,0.05466313637461182
11,4,5,6,17,4.13019,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20210187,P,20190036,A,0.6159700308461233,0.0,0.38461538461538464,0.5,0.05450565400520669
12,3,5,7,19,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20200133,F,20100946,U,0.0,0.0,0.38461538461538464,0.5833333333333333,0.0
12,3,6,6,18,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20101117,U,20170049,D,0.3010299956639812,0.0,0.46153846153846156,0.5,0.026637394625045812
14,1,7,7,21,100.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-15,15:735,100-999,20101511,D,20200143,M,2.0,0.0,0.5384615384615385,0.5833333333333333,0.1769750191590826
11,4,8,3,14,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20170389,U,20180231,M,0.0,0.0,0.6153846153846154,0.25,0.0
12,3,2,10,22,13.5049,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20190199,S,20150031,U,1.1304913727064403,0.0,0.15384615384615385,0.8333333333333333,0.10003436617194993
12,3,6,6,18,2.14548,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20180175,F,20101248,M,0.3315244704277107,0.0,0.46153846153846156,0.5,0.029335774752824405
12,3,5,7,19,8.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20100869,M,20140053,M,0.9030899869919435,0.0,0.38461538461538464,0.5833333333333333,0.07991218387513743
10,5,4,6,16,2.45893,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20110891,M,20101048,F,0.3907461655640745,0.0,0.3076923076923077,0.5,0.03457615506852007
10,5,3,7,17,3.33877,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20111354,F,20110377,B,0.5235865025610272,0.0,0.23076923076923078,0.5833333333333333,0.04633086566108742
12,3,8,4,16,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20150108,U,20130534,F,0.0,0.0,0.6153846153846154,0.3333333333333333,0.0
12,3,8,4,16,4.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20130137,S,20111009,M,0.6020599913279624,0.0,0.6153846153846154,0.3333333333333333,0.053274789250091624
12,3,5,7,19,6.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20111567,F,20140340,D,0.7781512503836436,0.0,0.38461538461538464,0.5833333333333333,0.0688566662226547
12,3,5,7,19,18.2491,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20120092,M,20101077,U,1.261241451002258,0.0,0.38461538461538464,0.5833333333333333,0.11160411497767687
12,3,4,8,20,3.88383,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20210291,M,20170402,M,0.5892602120501496,0.0,0.3076923076923077,0.6666666666666666,0.052142168658630146
12,3,5,7,19,4.58894,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20200217,U,20160412,S,0.6617123793683869,0.0,0.38461538461538464,0.5833333333333333,0.058553280508261196
9,6,2,7,16,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20190116,U,20100404,S,0.3010299956639812,0.0,0.15384615384615385,0.5833333333333333,0.026637394625045812
13,2,7,6,19,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20110040,F,20110218,F,0.0,0.0,0.5384615384615385,0.5,0.0
12,3,5,7,19,2.72539,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20190063,M,20111389,U,0.4354286580727334,0.0,0.38461538461538464,0.5833333333333333,0.03852999755241781
13,2,8,5,18,300.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,100-999,20110941,D,20101094,S,2.4771212547196626,0.0,0.6153846153846154,0.41666666666666663,0.2191942907566915
12,3,8,4,16,6.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,0-99,20150270,F,20160467,M,0.7781512503836436,0.0,0.6153846153846154,0.3333333333333333,0.0688566662226547
11,4,6,5,16,2.18322,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20140373,U,20120681,U,0.3390975011566428,0.0,0.46153846153846156,0.41666666666666663,0.030005893381996943
10,5,2,8,18,10.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-15,15:735,0-99,20140095,F,20110704,F,1.0,0.0,0.15384615384615385,0.6666666666666666,0.0884875095795413
13,2,6,7,20,12.2894,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20160454,U,20111336,F,1.089530680034538,0.0,0.46153846153846156,0.5833333333333333,0.09640985648676031
12,3,5,7,19,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20150184,M,20210005,S,0.3010299956639812,0.0,0.38461538461538464,0.5833333333333333,0.026637394625045812
11,4,4,7,18,1.02341,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-60,60:690,0-99,20190097,A,20101167,U,0.010049656258925257,0.0,0.3076923076923077,0.5833333333333333,0.0008892690544827458
10,5,4,6,16,1.70861,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-60,60:690,0-99,20101047,U,20100793,M,0.23264294383433523,0.0,0.3076923076923077,0.5,0.020585994721153425
11,4,4,7,18,2.50116,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20150242,S,20101016,M,0.3981414745751649,0.0,0.3076923076923077,0.5833333333333333,0.035230547545482604
12,3,5,7,19,8.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20160412,T,20100281,U,0.9030899869919435,0.0,0.38461538461538464,0.5833333333333333,0.07991218387513743
11,4,4,7,18,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20120597,M,20150026,M,0.0,0.0,0.3076923076923077,0.5833333333333333,0.0
12,3,8,4,16,4.51602,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20150205,E,20111060,M,0.6547558566077586,0.0,0.6153846153846154,0.3333333333333333,0.05793771513383981
10,5,2,8,18,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20180122,F,20170447,H,0.47712125471966244,0.0,0.15384615384615385,0.6666666666666666,0.042219271597608896
12,3,2,10,22,700.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,100-999,20200129,D,20150368,M,2.845098040014257,0.5,0.15384615384615385,0.8333333333333333,0.2517556400704957
11,4,4,7,18,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20190164,M,20140260,U,0.3010299956639812,0.0,0.3076923076923077,0.5833333333333333,0.026637394625045812
11,4,6,5,16,1.33492,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20190037,M,20130436,F,0.12545523978329118,0.0,0.46153846153846156,0.41666666666666663,0.011101221732127629
13,2,6,7,20,8.37235,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20180123,S,20110868,F,0.9228473754109673,0.0,0.46153846153846156,0.5833333333333333,0.08166046597213251
11,4,4,7,18,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20170343,S,20100377,D,0.0,0.0,0.3076923076923077,0.5833333333333333,0.0
12,3,5,7,19,1.28703,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20160288,F,20111045,M,0.10958867020089655,0.0,0.38461538461538464,0.5833333333333333,0.009697228504211026
10,5,4,6,16,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20100330,F,20101362,M,0.0,0.0,0.3076923076923077,0.5,0.0
13,2,7,6,19,5.32486,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20130222,U,20100951,U,0.7263081938897903,0.0,0.5384615384615385,0.5,0.06426920326452215
11,4,6,5,16,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20140047,U,20110298,U,0.3010299956639812,0.0,0.46153846153846156,0.41666666666666663,0.026637394625045812
12,3,4,8,20,30.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20130057,S,20110458,M,1.4771212547196624,0.0,0.3076923076923077,0.6666666666666666,0.13070678117715018
11,4,7,4,15,1.12689,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20140227,E,20100656,D,0.05188152498616368,0.0,0.5384615384615385,0.3333333333333333,0.004590866939214369
13,2,5,8,21,20.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20210042,M,20130328,U,1.3010299956639813,0.0,0.38461538461538464,0.6666666666666666,0.11512490420458711
13,2,5,8,21,5.83432,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20190062,P,20190061,S,0.7659902455644111,0.0,0.38461538461538464,0.6666666666666666,0.06778056919221602
13,2,8,5,18,3.7364,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20130513,U,20130137,D,0.5724533634075626,0.0,0.6153846153846154,0.41666666666666663,0.05065497247836733
13,2,9,4,17,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20150305,D,20160263,P,0.0,0.0,0.6923076923076923,0.3333333333333333,0.0
11,4,5,6,17,1.12278,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20140244,M,20130028,M,0.05029466797469381,0.0,0.38461538461538464,0.5,0.004450449914210568
10,5,3,7,17,3.40619,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-175,175:575,0-99,20111474,A,20111285,F,0.5322688695954947,0.0,0.23076923076923078,0.5833333333333333,0.047099146697222954
12,3,6,6,18,1.0149,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-175,175:575,0-99,20150236,B,20100572,S,0.006423252507642979,0.0,0.46153846153846156,0.5,0.0005683776178018708
11,4,4,7,18,1.48571,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20140195,Z,20110342,T,0.17193404651017272,0.0,0.3076923076923077,0.5833333333333333,0.015214015587618207
12,3,5,7,19,100.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,100-999,20140290,M,20111493,U,2.0,0.0,0.38461538461538464,0.5833333333333333,0.1769750191590826
10,5,2,8,18,30.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20120294,M,20120034,F,1.4771212547196624,0.0,0.15384615384615385,0.6666666666666666,0.13070678117715018
10,5,4,6,16,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,0-99,20120430,M,20160456,P,0.3010299956639812,0.0,0.3076923076923077,0.5,0.026637394625045812
11,4,6,5,16,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20140372,D,20120674,M,0.0,0.0,0.46153846153846156,0.41666666666666663,0.0
14,1,9,5,19,1.0,False,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-1,1:749,0-99,20120707,M,20140277,F,0.0,0.0,0.6923076923076923,0.41666666666666663,0.0
10,5,3,7,17,1.86847,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-15,15:735,0-99,20170329,D,20100703,D,0.27148612924530235,0.0,0.23076923076923078,0.5833333333333333,0.02402313146230628
13,2,5,8,21,9.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20150132,M,20110797,D,0.9542425094393249,0.0,0.38461538461538464,0.6666666666666666,0.08443854319521779
11,4,4,7,18,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20140001,D,20110139,D,0.0,0.0,0.3076923076923077,0.5833333333333333,0.0
13,2,6,7,20,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,2015213,F,20100497,M,0.0,0.0,0.46153846153846156,0.5833333333333333,0.0
12,3,4,8,20,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20190148,M,20180131,D,0.47712125471966244,0.0,0.3076923076923077,0.6666666666666666,0.042219271597608896
10,5,0,10,20,1.61657,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20140070,D,20110278,T,0.2085945149825435,0.0,0.0,0.8333333333333333,0.018458009142757588
12,3,3,9,21,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20110416,D,20180156,F,0.0,0.0,0.23076923076923078,0.75,0.0
14,1,9,5,19,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20130470,M,20110155,M,0.3010299956639812,0.0,0.6923076923076923,0.41666666666666663,0.026637394625045812
13,2,9,4,17,4.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20130061,F,20111365,M,0.6020599913279624,0.0,0.6923076923076923,0.3333333333333333,0.053274789250091624
10,5,3,7,17,2.6199,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20110558,B,20100996,F,0.4182847148781356,0.0,0.23076923076923078,0.5833333333333333,0.037012972714754726
12,3,4,8,20,6.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20160326,S,20150263,D,0.7781512503836436,0.0,0.3076923076923077,0.6666666666666666,0.0688566662226547
13,2,6,7,20,10.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20190097,E,20111078,M,1.0,0.0,0.46153846153846156,0.5833333333333333,0.0884875095795413
11,4,6,5,16,7.19237,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20190033,M,20160137,M,0.8568720208866073,0.0,0.46153846153846156,0.41666666666666663,0.07582247115664457
11,4,5,6,17,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20160340,U,20110061,M,0.47712125471966244,0.0,0.38461538461538464,0.5,0.042219271597608896
12,3,6,6,18,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20140376,P,20150291,U,0.3010299956639812,0.0,0.46153846153846156,0.5,0.026637394625045812
13,2,4,9,22,1.82907,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20170045,U,20100161,F,0.2622303265983401,0.0,0.3076923076923077,0.75,0.023204108536916863
14,1,9,5,19,10.0,False,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-3,3:747,0-99,20101281,M,20101550,U,1.0,0.0,0.6923076923076923,0.41666666666666663,0.0884875095795413
